user_id,career_level,discipline_id,industry_id,country,region,experience_n_entries_class,experience_years_experience,experience_years_in_current,edu_degree_average_rating
"645429","3","0","0","de","0","2","4","2","2","1.20098"
"645447","3","3","8","de","0","1","4","3","0","1"
"645450","0","3","1","de","10","1","7","7","0","1"
"645481",NULL,"0","0","at","0","1","0","0","1","1"
"645510","0","0","15","de","9","2","0","0","0","1"
"645526","5","0","0","de","0","3","4","3","2","1"
"645581","3","0","15","ch","0","3","7","3","0","1"
"6457","2","0","0","de","0","1","3","2","1","1"
"645767","3","7","1","de","2","1","5","2","0","0"
"645782",NULL,"0","0","de","7","3","2","1","2","1"
"645849","0","0","8","de","9","1","0","0","0","1"
"646030","0","0","0","de","0","1","4","2","2","1"
"646053","3","0","0","de","0","3","6","4","2","0"
"646292","0","0","21","at","0","2","4","2","0","1"
"646364","0","0","9","de","1","1","5","5","0","1"
"646366","3","2","10","de","2","3","5","3","2","1"
"646483","3","0","0","de","0","3","7","4","2","1"
"646484","6","2","21","de","1","3","6","4","0","1.75"
"646506","0","0","0","de","0","2","6","1","0","1"
"646595","3","0","8","de","7","3","4","1","0","1"
"646604","4","14","21","de","2","3","6","3","0","1"
"646661","3","0","0","ch","0","2","5","2","2","1"
"646798","3","0","0","de","0","1","5","5","1","1.01754"
"646877","0","0","11","de","9","3","7","5","0","1.05556"
"647020","3","2","21","de","10","3","5","2","2","0"
"647070","0","0","1","de","9","2","4","3","0","1"
"64713","6","0","8","ch","0","2","5","3","0","0"
"647162","3","0","0","de","0","3","6","5","2","1"
"647212","3","0","0","de","0","2","6","2","2","1"
"647266","3","0","0","de","0","1","5","4","3","1"
"647288",NULL,"0","0","de","9","2","2","0","2","1"
"647389","0","0","16","de","1","2","4","4","0","1"
"647543","0","0","0","de","0","3","4","2","2","1"
"647691","0","0","6","de","9","3","4","4","1","1.0375"
"647935","0","0","0","de","0","2","6","1","0","1"
"648058",NULL,"0","0","de","7","1","3","0","2","1"
"648190",NULL,"0","0","de","1","2","5","0","0","1"
"648414","0","3","2","de","2","3","4","2","0","1.20833"
"648555","4","2","2","de","1","3","7","4","0","0"
"648658","3","0","5","de","9","3","6","4","2","0"
"648782","0","0","0","de","0","3","5","4","0","1"
"6489","4","0","0","de","0","1","4","4","0","0"
"649037","3","0","0","de","0","2","4","3","0","1.01724"
"649044","4","0","0","de","0","2","5","0","0","1"
"649206",NULL,"0","0","de","6","3","6","0","0","1.2"
"649247","3","0","0","ch","0","2","5","3","0","1"
"64930",NULL,"0","0","de","7","1","0","0","0","1"
"649332","2","0","0","de","0","1","2","2","3","1"
"649369","0","0","0","de","0","1","4","3","1","1"
"649502","3","3","1","de","7","3","0","0","0","1.01802"
"649550","3","0","0","de","0","3","7","2","2","1.6667"
"649559","3","0","14","ch","0","3","5","3","0","1"
"649568","3","0","0","de","0","3","7","7","0","1"
"649652",NULL,"0","0","de","7","2","3","1","2","1.03704"
"649658","2","0","23","de","7","2","4","2","1","1"
"649729",NULL,"0","0","de","6","3","4","1","1","1"
"649820",NULL,"0","0","at","0","1","0","0","0","0"
"649899","4","0","8","at","0","2","6","5","0","1"
"649916","0","0","0","de","0","3","5","3","0","1.34226"
"64999","6","0","14","de","2","3","5","2","2","1"
"649994",NULL,"0","0","de","7","3","4","4","1","1"
"650008","2","21","9","de","2","3","5","2","2","1"
"650036","0","0","2","de","2","3","6","2","0","1"
"650117","4","3","21","de","9","3","5","3","2","1"
"65019","3","3","9","de","2","1","0","0","0","1"
"650286","0","0","21","de","9","2","6","4","0","1.5"
"650327","3","0","0","de","0","3","6","2","2","0"
"650455","0","3","1","ch","0","3","7","3","0","1.11112"
"650621",NULL,"0","0","de","1","3","5","0","1","1"
"650782","3","6","15","de","2","3","5","3","2","1.0625"
"650784","2","0","0","de","0","3","4","2","2","1"
"650903",NULL,"0","0","de","6","3","7","0","0","1"
"650941","0","14","21","de","2","3","1","1","0","1"
"651099",NULL,"0","0","de","2","3","6","0","2","1.0914"
"651191","3","0","0","de","0","3","6","2","0","1.04167"
"651222","3","0","0","de","0","2","4","1","0","0"
"651434","0","0","1","de","9","1","0","0","0","1"
"651477",NULL,"0","0","de","6","3","4","1","2","1"
"651531",NULL,"0","0","de","6","2","4","0","0","1"
"651543","0","0","8","de","0","1","0","0","0","1"
"651552","3","0","15","de","9","3","4","2","0","1"
"651613","3","18","15","de","1","2","5","4","0","1.02918"
"651647","3","0","21","de","1","3","6","4","0","1"
"651794","0","0","0","de","0","3","5","3","0","1.02083"
"651833","4","0","0","de","0","3","5","0","0","1"
"651840","4","0","16","de","1","3","4","2","2","1"
"651882",NULL,"0","0","de","9","3","4","2","2","1.5"
"651898",NULL,"0","0","de","9","3","5","2","2","1"
"651899","0","0","2","de","10","1","2","1","0","1.17241"
"65193","3","0","0","de","0","2","7","3","0","0"
"651964",NULL,"0","0","de","9","3","4","0","0","1"
"652007",NULL,"0","0","de","2","3","3","0","0","1"
"652018","0","0","21","de","1","2","7","5","0","0"
"652061","3","2","14","de","7","1","3","1","0","1"
"652080","5","5","2","de","0","2","5","2","0","1.1"
"652085",NULL,"0","0","de","1","1","0","0","0","0"
"652120","3","0","0","de","0","2","4","2","2","1"
"652166","4","0","8","de","6","3","7","3","0","1"
"65219","5","0","0","de","0","3","7","2","0","1"
"652394",NULL,"0","0","de","1","2","4","0","2","1"
"652404","4","0","0","de","0","3","5","2","2","1.11111"
"652746","0","0","22","de","0","1","0","0","0","1"
"652754","0","0","22","de","0","1","0","0","0","1"
"652775","0","0","14","de","9","3","0","0","2","1"
"652856","4","0","5","de","10","3","7","6","0","0"
"652947","3","2","14","de","9","2","0","0","2","1"
"653000","0","0","13","de","3","1","7","7","2","0"
"653097",NULL,"0","0","de","4","2","2","0","1","1"
"653189","0","0","18","de","0","1","2","0","0","0"
"653224","5","0","2","de","7","3","6","4","0","1"
"653247","0","2","14","at","0","2","4","2","2","1"
"653256","0","0","2","de","7","3","7","4","1","1.21667"
"653360","0","0","0","de","0","3","7","2","0","1"
"653365","0","0","14","de","9","3","5","1","1","0"
"6534","0","0","19","de","7","3","7","2","0","1"
"653410","4","9","22","de","6","3","5","1","2","1"
"653463","0","0","1","de","1","2","4","1","0","1.01616"
"653469","5","0","0","de","0","3","7","1","2","1.27249"
"653474","0","0","21","at","0","2","5","3","0","1"
"653501","4","0","0","de","0","2","4","3","0","1"
"653555","0","0","15","de","9","2","4","0","1","1"
"653560","0","0","21","de","2","3","7","4","0","1.03429"
"653610","6","0","21","de","7","2","0","0","0","1"
"653682","0","0","9","de","7","1","0","0","0","1"
"653798","3","15","1","de","9","1","4","4","0","0"
"653839",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1"
"653922","4","0","0","de","0","3","4","1","0","1.1111"
"653923","3","0","0","de","0","3","4","4","0","1"
"653940","3","0","11","de","3","2","3","1","0","0"
"653982",NULL,"0","0","de","9","3","6","0","2","1"
"654084","3","0","0","de","0","3","4","4","2","0"
"65409","0","0","0","de","0","3","7","3","0","1"
"654301","3","3","1","de","2","3","7","2","0","1"
"654368","2","0","0","de","0","2","4","3","2","1.44445"
"654379","3","20","19","ch","0","3","6","1","0","1"
"65447",NULL,"0","0","de","9","1","0","0","0","1"
"654486","3","0","0","de","0","1","7","2","0","1"
"654531",NULL,"0","0","de","2","1","4","0","0","1.16667"
"654549","0","0","15","de","0","1","2","2","0","1"
"654563",NULL,"0","0","de","1","3","3","0","2","1"
"654574",NULL,"0","0","ch","0","3","6","3","0","0"
"654669",NULL,"0","0","de","1","1","0","0","0","1"
"654721","0","0","19","de","6","1","0","0","0","1"
"654787","0","0","0","de","0","3","2","1","2","1.02222"
"654915","3","0","1","de","7","3","5","3","0","1"
"654961","3","3","9","de","2","3","6","2","0","1.03261"
"654988","0","11","1","de","9","3","6","2","0","1.24394"
"655020","0","0","1","de","10","1","3","3","0","1"
"655038",NULL,"0","0","de","10","2","4","1","1","1"
"6553",NULL,"0","0","de","0",NULL,NULL,NULL,"0","1"
"655371","0","0","5","de","9","3","6","3","2","1"
"655470","4","0","0","de","0","3","5","2","2","1.125"
"655480","0","0","0","de","0","1","0","0","1","1"
"655590","3","20","1","de","2","1","3","3","0","1.17256"
"655618",NULL,"0","0","non_dach","0","1","6","0","0","1.27273"
"65563",NULL,"0","0","de","10","3","4","1","0","1"
"655658",NULL,"0","0","de","2","3","4","0","2","1.21429"
"655806",NULL,"0","0","de","1","1","0","0","0","0"
"65592","3","21","9","de","1","3","5","1","0","1"
"655921","3","0","11","non_dach","0","3","0","0","0","1"
"656059","3","14","21","de","9","3","4","2","0","0"
"656106","3","0","23","de","0","2","4","3","0","1"
"656212","3","0","0","de","0","1","3","3","2","1"
"656317","3","6","21","de","10","2","4","3","2","1"
"656318","3","0","0","de","0","2","5","3","0","0"
"656450",NULL,"0","0","de","3","2","3","0","1","1.0606"
"6565","0","0","22","de","6","3","7","0","0","1"
"656524","6","0","0","de","0","2","7","5","2","1"
"656643","3","0","0","de","0","3","4","2","1","1"
"656659","0","0","8","de","7","2","6","3","0","1"
"656676","3","0","0","ch","0","2","5","0","1","1"
"656695","2","0","0","de","0","2","4","2","1","1"
"656741","0","0","15","de","0","1","4","4","0","0"
"656750","3","0","0","non_dach","0","2","4","2","2","1.40306"
"656835","3","2","14","de","10","3","5","2","0","1"
"656930","3","14","21","de","9","2","4","3","2","1"
"656949","3","23","15","de","9","3","7","1","0","1"
"656973",NULL,"0","0",NULL,NULL,"2","5","3",NULL,"1"
"657029",NULL,"0","0","de","0","2","4","1","2","1"
"657049","3","0","0","de","0","3","7","3","0","1"
"65707","4","0","0","at","0","3","3","3","0","1"
"657084",NULL,"0","0","de","2","3","4","0","1","1"
"657163",NULL,"0","0","de","6","2","5","0","3","1.11111"
"657202",NULL,"0","0","de","0","3","3","2","1","1.22334"
"657287","2","0","0","de","0","1","4","3","0","1"
"657377","3","0","2","de","9","3","6","3","0","1"
"657700","4","3","15","de","10","3","7","2","0","1.17105"
"657817",NULL,"0","0","de","6","3","4","1","2","1"
"657892","3","23","3","de","1","3","7","1","0","1"
"658000","3","14","21","de","9","3","7","1","0","0"
"658043",NULL,"0","0","de","4","2","4","0","2","1"
"65816","0","0","9","de","2","3","7","1","0","1.1536"
"658209","0","0","15","de","0","1","0","0","0","1"
"658226","3","0","0","at","0","3","4","3","0","0"
"658237","0","0","19","de","2","3","7","3","0","0"
"658283","2","14","21","de","10","1","1","1","0","1.03755"
"658354","3","6","11","de","6","2","4","1","0","1"
"658356","2","0","0","de","0","2","4","2","2","1"
"658581","0","0","3","de","3","3","4","2","2","1"
"658657",NULL,"0","0","de","2","3","7","1","0","1"
"658683","0","0","8","de","1","3","5","2","0","1"
"658710","0","0","21","de","9","2","6","4","0","1"
"658993",NULL,"0","0","de","7","2","4","0","0","0"
"659002","0","0","22","de","1","3","4","2","1","1"
"659145","3","20","1","de","13","3","4","1","1","1"
"659180","4","3","8","de","9","3","5","2","0","1"
"659304","4","0","8","at","0","3","6","3","0","1.07408"
"65935","0","0","15","de","9","1","0","0","0","1"
"659676","0","0","0","de","0","1","6","3","0","1"
"659781","0","0","19","de","7","1","0","0","0","0"
"659890","3","0","21","de","2","2","5","3","0","0"
"659901","3","0","0","de","0","2","2","1","2","1.04"
"65996","3","0","21","de","1","2","5","3","0","1"
"660000","4","0","0","de","0","2","7","2","2","1"
"66004","0","0","15","de","1","2","4","1","0","1"
"660040","6","0","15","de","2","3","4","2","0","1"
"660050","3","0","0","de","0","3","6","2","2","1"
"660210","0","0","5","ch","0","3","4","2","0","1"
"660356","0","0","16","de","0","1","0","0","0","1.12821"
"660511","3","1","21","de","6","3","5","3","0","1.075"
"660515","4","3","1","at","0","1","6","5","0","1"
"660565","4","3","21","de","2","3","4","2","2","1"
"6608","6","0","9","de","1","3","7","6","0","1"
"660930",NULL,"0","0","de","9","1","7","0","0","1"
"66095","4","0","0","de","0","1","4","4","2","1"
"661055","0","0","0","de","0","3","5","2","2","1"
"661096","6","0","14","non_dach","0","1","0","0","0","1"
"661212","4","0","0","de","0","3","6","2","0","1"
"661223",NULL,"0","0","de","0","3","4","0","2","1.5"
"661305","3","0","0","de","0","3","7","4","2","1.20536"
"661309",NULL,"0","0","de","3","2","3","0","1","1.16667"
"661334","0","0","9","at","0","1","4","3","0","1"
"661426",NULL,"0","0","de","7","1","5","2","1","1.27777"
"66149","3","6","11","de","2","3","4","1","0","1.6667"
"661498","3","0","23","at","0","1","3","3","0","1.5"
"661730","0","0","0","de","0","3","5","2","1","1"
"661809","3","2","11","de","7","1","3","3","0","1"
"661962",NULL,"0","0","de","9","2","3","0","0","1"
"661982","0","0","0","de","0","1","5","2","0","1"
"662088","4","6","15","de","0","3","7","4","2","1.15555"
"662182","0","0","15","de","3","1","0","0","0","1"
"662202","0","0","8","de","0","3","4","2","2","1"
"662206","0","20","1","de","10","3","4","1","2","1.05208"
"662222","2","0","0","de","0","3","4","2","2","1.16667"
"66228","0","0","17","de","6","1","0","0","0","1.04444"
"662415","3","3","8","de","9","1","4","4","2","1.14286"
"662424",NULL,"0","0","de","7","2","3","1","1","1.33333"
"662444","3","14","21","non_dach","0","3","5","4","1","0"
"662597","0","0","2","de","15","3","7","5","0","1"
"662652","4","0","1","de","10","2","6","2","0","1"
"662678","3","0","18","de","2","2","5","3","0","1.2"
"66281","4","5","2","de","9","3","6","2","0","1"
"662860","3","0","0","de","0","3","3","2","2","1"
"662882","6","0","0","de","0","3","7","1","0","1"
"662908","6","0","0","ch","0","3","7","3","0","0"
"663012",NULL,"0","0","non_dach","0","1","0","0","0","1"
"663098","3","0","19","de","7","2","5","3","0","1"
"663190",NULL,"0","0","de","1","3","6","3","0","1"
"663202","0","0","9","de","0","1","5","5","1","1.06471"
"663203","3","0","0","de","0","3","3","1","1","1"
"663209","6","9","21","de","1","3","4","3","0","0"
"663225",NULL,"0","0","de","10","3","7","3","2","0"
"663358",NULL,"0","0","de","2","1","2","0","1","1.03537"
"663382","3","0","9","de","7","3","6","3","0","1"
"663447","2","0","0","de","0","3","4","2","0","1"
"663471","2","14","21","de","1","1","3","3","2","1.34375"
"663505",NULL,"0","0","de","2","1","0","0","0","1"
"663515","0","0","15","de","1","2","5","3","0","1"
"66365","0","0","0","at","0","3","7","4","2","1"
"66369",NULL,"0","0","de","0","1","0","0","0","0"
"66379","4","2","14","de","10","3","7","1","0","1"
"663881","3","14","21","de","2","2","7","1","2","1"
"663889","3","20","1","de","7","1","0","0","0","1.01587"
"663978","0","18","10","de","3","3","4","2","2","1"
"663989","0","0","2","de","0","1","0","0","0","1"
"664176",NULL,"0","0","at","0","2","3","0","0","1"
"664580","6","0","0","de","0","3","5","5","2","1"
"664622",NULL,"0","0","ch","0","1","4","4","0","1.03333"
"664634","4","10","1","de","2","3","5","1","0","1.08333"
"66482","0","0","8","de","9","2","4","0","1","1.08978"
"664831","0","16","15","de","2","3","6","1","1","0"
"664868","0","0","14","ch","0","3","7","0","2","1"
"664886","3","0","21","de","2","1","7","4","0","1"
"664985","1","0","0","de","0","3","5","2","0","1"
"66507","0","0","22","de","10","2","4","1","0","1"
"665200","6","0","0","de","0","1","4","4","0","1.0625"
"665216",NULL,"0","0","de","7","3","3","0","1","1.2"
"665240","3","0","0","de","0","2","4","2","0","1"
"665244","3","0","2","de","3","2","4","3","0","1"
"665263","3","3","1","de","1","2","5","2","0","1"
"665388","3","0","0","de","0","2","5","4","0","1"
"665405","1","0","0","de","0","1","2","2","0","1"
"665472","2","0","0","de","0","1","5","3","1","0"
"665481",NULL,"0","0","de","2","1","3","0","0","1"
"665511","2","0","1","de","2","3","6","4","2","1.225"
"665562","0","0","15","de","4","1","4","4","0","1"
"665857","0","0","1","de","0","1","0","0","0","1.12"
"665865","0","0","0","de","0","1","3","2","0","1"
"665891","0","0","22","de","1","2","4","1","2","1"
"66592",NULL,"0","0","non_dach","0","3","5","0","2","1"
"665929",NULL,"0","0","de","10","1","0","0","0","0"
"665945",NULL,"0","0","de","0","1","0","0","2","1.78555"
"666090","0","12","16","non_dach","0","1","0","0","0","1"
"66616","0","6","11","de","7","2","4","1","0","1"
"666174","0","0","1","de","4","1","0","0","0","1"
"666191","3","0","0","de","0","1","2","2","2","1"
"666269","3","2","14","de","0","2","4","2","2","1"
"666412","0","0","14","de","6","3","7","2","0","1.13809"
"666456","0","2","21","de","9","1","0","0","0","1"
"66654","2","0","15","de","2","1","4","4","0","1"
"666700","6","0","0","non_dach","0","2","6","4","1","1.1963"
"666701","0","0","0","de","0","3","4","1","0","1.3"
"666711","2","0","0","de","0","2","3","2","0","1"
"666735","4","7","6","de","3","3","6","2","2","1.17778"
"666761","0","12","16","at","0","3","5","4","0","0"
"666855","3","9","8","de","6","3","4","2","1","1"
"66699",NULL,"0","0","de","0","1","7","7","0","1"
"667068","4","0","0","de","0","2","6","1","0","1"
"667217","2","0","0","de","0","2","2","1","3","0"
"667300","3","0","0","de","0","2","4","1","2","0"
"667303","0","0","15","de","2","1","2","2","0","1"
"667326","3","18","1","de","0","2","6","3","0","1"
"667363","5","0","0","de","0","3","6","3","1","1"
"667394","4","0","0","de","0","1","2","2","0","1"
"667408","0","0","0","de","0","3","7","2","0","1.0625"
"66741","0","0","15","de","0","1","0","0","0","1"
"667419","0","0","1","de","6","1","2","2","0","1"
"667460","3","23","11","de","2","3","7","1","0","1"
"667475","0","0","13","non_dach","0","1","0","0","0","1"
"667531","3","3","15","de","9","1","0","0","0","1"
"667651","2","0","0","de","0","1","4","3","1","0"
"667959","0","0","0","de","0","2","3","0","2","1"
"668002","0","0","15","non_dach","0","1","0","0","0","1"
"668050","3","0","9","de","3","3","5","3","2","1"
"668218","2","0","0","at","0","1","2","1","1","1"
"668306","4","0","21","de","7","2","5","3","0","1"
"668320","3","14","21","de","10","3","5","2","0","0"
"668369","4","19","8","de","6","3","5","2","0","1"
"668379","3","13","9","de","4","3","5","1","0","1"
"668412","3","20","1","de","9","1","6","6","0","1"
"668440","3","0","0","de","0","3","7","4","1","1"
"668488",NULL,"0","0","de","7","3","4","2","0","1"
"668670","4","7","2","de","7","3","5","3","2","1.02696"
"668836","0","0","13","de","3","3","7","2","2","0"
"668837","0","0","10","de","0","1","0","0","0","1"
"668966","4","0","0","de","0","1","6","4","0","2"
"668978","4","0","2","de","1","3","5","2","0","1"
"668986","3","0","0","de","0","1","2","2","0","1"
"669040","3","0","0","de","0","3","5","4","0","1.33333"
"66908",NULL,"0","0","de","6","3","2","0","1","1"
"669105","5","0","0","de","0","3","5","1","2","1"
"669131","1","0","0","de","0","2","4","3","2","1"
"669195",NULL,"0","0","de","0","3","5","0","0","1.33333"
"669206","4","0","0","de","0","2","4","2","0","1"
"669216","6","0","0","de","0","3","4","2","0","1"
"669271",NULL,"0","0","de","6","1","7","0","0","1"
"669346",NULL,"0","0","de","2","2","6","0","0","1"
"669387","0","2","14","de","10","3","7","2","0","1"
"669401","3","0","0","de","0","2","7","5","0","1"
"669456","3","0","1","de","7","3","7","4","0","1.02586"
"669517",NULL,"0","0","de","0","1","0","0","0","1"
"669533","3","3","22","de","10","1","0","0","0","1"
"669795","5","0","0","de","0","2","5","2","0","1.01144"
"6698","0","0","1","de","9","2","4","2","0","1"
"66982",NULL,"0","0","de","1","3","4","1","2","1"
"670018",NULL,"0","0","de","2","2","6","0","2","1"
"670100","0","23","15","de","0","1","0","0","0","1.32353"
"670122","0","0","9","de","10","1","0","0","0","1"
"670129","4","0","0","de","0","2","2","2","0","1"
"670221","2","0","0","de","0","3","4","1","1","1"
"670276","3","0","1","de","1","3","4","1","2","1"
"670364",NULL,"0","0","de","0","3","3","0","2","1"
"670613",NULL,"0","0","at","0","1","0","0","0","1"
"670775","4","0","0","de","0","2","5","5","0","1"
"670834","0","0","15","de","0","1","5","5","0","1"
"670892",NULL,"0","0","de","2","2","2","1","1","1.4"
"670932",NULL,"0","0","de","9","3","2","1","2","1"
"671027","3","2","15","de","10","3","5","2","0","0"
"671118","0","5","1","de","1","3","7","1","0","1"
"671175","3","1","1","de","0","3","5","1","0","1"
"671181",NULL,"0","0","at","0","3","7","1","0","1"
"671199","5","19","8","de","0","3","7","2","2","1.04876"
"67126","3","0","9","de","6","3","7","3","0","1"
"67133","4","0","0","de","0","3","6","2","0","1"
"671390","0","0","1","de","5","3","5","1","2","1"
"671686",NULL,"0","0","de","9","1","2","0","0","1.30556"
"671697","2","0","0","de","0","1","3","0","1","1"
"67173",NULL,"0","0","de","0","1","0","0","0","1"
"671742","3","8","18","de","3","3","5","2","0","1.36667"
"672124","0","0","2","de","9","1","0","0","2","1"
"672229","0","3","8","de","0","2","5","1","0","1"
"672246",NULL,"0","0","de","9","2","2","0","1","1"
"67234","0","0","0","de","0","3","6","0","0","0"
"672649","4","19","1","de","9","3","6","4","2","1"
"672782",NULL,"0","0","de","2","2","4","2","1","0"
"672857",NULL,"0","0","de","0","3","5","0","2","1"
"672862","2","0","0","de","0","2","3","2","2","1.27777"
"672949",NULL,"0","0","de","9","3","4","0","0","1"
"673052","3","0","0","de","0","1","4","4","2","1"
"673098","0","0","16","de","0","1","0","0","0","1"
"673108",NULL,"0","0","de","12","1","0","0","1","1.09091"
"673207","3","7","22","de","9","2","4","1","3","1"
"673236","4","0","0","de","0","3","4","1","0","1"
"673341",NULL,"0","0","de","5","3","4","1","2","1"
"67336","4","0","0","de","0","2","6","2","0","1"
"67354","3","0","0","de","0","3","5","3","2","1.13889"
"673652","0","0","16","de","1","3","5","2","1","1"
"673741",NULL,"0","0","de","2","1","3","0","1","1"
"673756","6","0","0","de","0","3","6","2","1","1"
"674045","6","14","21","de","9","3","6","4","2","1"
"674139","3","0","0","non_dach","0","1","6","6","0","1"
"674205",NULL,"0","0","de","4","1","2","0","0","1.13334"
"674244","0","0","21","at","0","3","6","1","2","1"
"674522","5","0","0","de","0","1","4","4","0","1.21421"
"674562","3","0","1","de","2","1","6","6","0","1.17778"
"674567","4","14","21","de","0","3","6","1","2","1"
"674608","3","7","2","de","1","3","5","1","2","1"
"674655","0","0","5","de","2","3","4","1","0","1.03571"
"674684","3","0","18","de","10","3","6","3","2","1"
"674865","3","2","21","de","2","2","7","4","2","0"
"674925","4","14","21","de","9","3","6","1","2","1"
"674959","3","0","0","de","0","2","5","1","0","1"
"674960","3","0","23","de","7","2","4","1","1","1.05556"
"675008",NULL,"0","0","de","4","3","5","2","0","1"
"67506",NULL,"0","0","de","6","1","0","0","0","1.37984"
"675061",NULL,"0","0","de","1","1","2","0","1","1"
"675118",NULL,"0","0","de","2","3","5","2","0","1"
"675207","3","3","21","de","9","2","5","4","0","1"
"675265","1","0","0","de","0","3","3","1","2","1"
"675387","3","14","21","de","13","3","5","3","0","1.2"
"6754","3","0","0","de","0","1","3","3","0","1"
"675417","0","0","0","de","0","3","6","4","2","1"
"675421","4","12","16","at","0","1","6","6","0","1"
"675426","0","0","17","at","0","2","3","1","1","1"
"675513","3","1","2","ch","0","2","4","3","0","1.02083"
"675868","4","0","9","at","0","3","7","3","0","1"
"675934",NULL,"0","0","de","1","3","2","0","2","1"
"676076","3","2","14","de","7","2","4","3","2","1"
"676086","4","7","8","de","2","3","5","1","0","1.02525"
"676286","3","14","21","de","13","1","0","0","0","1"
"676322","3","14","2","de","1","3","4","1","0","1.07083"
"67659","0","0","0","de","0","3","4","2","1","1"
"676593","4","9","21","de","6","3","6","2","2","1.66667"
"676693","0","0","10","de","2","3","4","1","2","1"
"676734","3","14","2","de","2","3","5","2","0","1.00926"
"67679","5","5","9","de","2","3","7","2","2","1.11111"
"676804","3","3","1","de","7","1","6","6","0","0"
"676890",NULL,"0","0","de","1","3","7","1","0","1"
"676947",NULL,"0","0","de","10","1","0","0","0","1"
"67705",NULL,"0","0","de","2","3","4","0","2","1"
"677182",NULL,"0","0","de","10","2","4","0","0","1"
"677228",NULL,"0","0","de","6","3","4","0","1","1.28255"
"677280","4","0","21","de","2","2","7","4","0","1.02778"
"67730","3","0","0","de","0","1","3","3","3","1.07692"
"67732","3","0","0","at","0","1","3","3","1","1"
"677434","5","0","0","de","0","3","7","2","3","1"
"677474","3","7","21","de","2","3","6","3","0","0"
"67752","4","0","0","de","0","1","4","4","0","0"
"677608","3","3","15","de","1","1","0","0","0","1"
"677636","5","3","8","de","9","3","5","1","0","1"
"677661","0","0","1","de","10","1","4","1","0","1"
"677667","3","17","13","de","0","3","6","4","2","1"
"677687",NULL,"0","0","de","9","1","0","0","0","1"
"677711","0","0","18","de","3","3","6","2","0","0"
"677772","0","0","15","de","10","2","3","1","1","1"
"677780","0","0","10","de","10","3","4","4","0","1"
"677917","0","0","1","de","7","1","0","0","0","1"
"67793","3","0","21","de","9","1","7","4","2","1"
"678096",NULL,"0","0","de","2","3","0","0","0","1.25"
"67814","4","0","0","de","0","2","7","5","2","1"
"678216","0","0","0","de","0","3","7","1","0","1"
"678272","0","0","15","de","10","2","4","1","2","1"
"678288",NULL,"0","0","de","1","1","3","0","0","1.25"
"678369","0","0","4","ch","0","2","7","3","0","1"
"678887","4","0","6","at","0","1","3","3","0","0"
"678985","4","12","16","at","0","2","6","3","0","1"
"67915","0","0","21","non_dach","0","1","0","0","0","0"
"67921","3","0","0","de","0","1","4","4","0","0"
"679261","0","0","0","de","0","3","3","1","1","1"
"679273","0","0","15","de","0","1","0","0","0","1.125"
"679275","3","0","0","de","0","1","5","5","2","1"
"679294","0","0","0","de","0","1","0","0","0","0"
"679368","3","0","0","de","0","3","4","4","0","1"
"67939","3","0","21","de","10","3","7","4","0","1.5"
"679474","5","0","0","non_dach","0","2","4","1","0","1"
"679475","0","2","15","at","0","2","3","2","0","1"
"67951","4","13","1","de","9","3","6","2","0","1.3"
"679592","3","2","21","de","2","3","5","3","2","1"
"679644",NULL,"0","0","de","2","2","4","0","3","1.05102"
"679931","3","0","15","de","7","3","6","4","2","1"
"679995",NULL,"0","0","non_dach","0","1","0","0","0","1"
"68001",NULL,"0","0","de","2","1","3","0","3","1"
"680027","4","3","17","de","0","3","7","3","0","1"
"680242","0","0","0","de","0","3","4","2","1","1"
"680397",NULL,"0","0","de","10","1","4","0","1","1"
"68040","3","0","0","at","0","2","4","1","0","1"
"680449","4","0","0","de","0","2","7","3","2","1"
"680482","4","0","23","de","6","2","6","3","0","1"
"680621","4","0","9","de","1","3","7","3","0","1"
"680724","3","0","0","de","0","3","7","3","0","1"
"68074","2","0","0","de","0","3","5","2","1","1"
"680843","4","0","21","de","1","1","6","6","0","1"
"680856","3","0","8","de","0","2","6","4","0","1.125"
"680914",NULL,"0","0","de","1","1","5","0","0","1"
"680936","0","0","11","de","7","3","4","2","2","1"
"680973","0","0","0","de","0","1","5","5","0","1"
"680979",NULL,"0","0","de","7","3","6","0","0","1.07812"
"681165","2","0","0","de","0","1","2","1","0","1.35416"
"681179","3","18","9","de","1","1","6","4","0","0"
"681192","0","6","21","de","2","2","4","2","2","1"
"681369","4","0","1","at","0","3","7","4","0","1"
"681536","4","0","21","de","10","3","6","4","2","0"
"681571","0","0","21","non_dach","0","2","6","3","0","1.16667"
"681669","0","0","14","de","2","3","7","1","0","1"
"681930","0","0","20","de","9","3","5","3","2","1"
"681936","0","0","18","de","2","3","4","1","1","1"
"682007","0","0","0","de","0","3","6","0","0","1"
"682033","3","0","0","de","0","1","6","3","0","1"
"682282","0","0","20","de","6","1","5","4","0","1"
"682339","0","0","0","de","0","3","2","2","0","1.12164"
"682382","3","0","21","de","2","3","5","3","2","0"
"682404",NULL,"0","0","de","3","3","3","1","2","1"
"682443","3","7","8","ch","0","3","5","2","1","1"
"682466","0","3","21","de","6","3","6","1","0","1.02"
"682526",NULL,"0","0","de","1","3","7","0","2","1"
"682571","0","0","0","ch","0","3","7","0","1","0"
"682658","3","0","16","de","2","1","6","4","0","1"
